86.572	33
86.7046	37
86.7744	33
87.045	33
87.2003	38
87.2823	33
87.5738	35
87.586	35
87.7204	44
87.7727	36
88.1305	33
88.223	41
88.3364	33
88.6138	35
88.6347	36
88.7377	36
88.872	33
89.1319	35
89.1947	43
89.2471	49
89.6763	33
89.7478	39
89.8647	33
90.1107	34
90.2432	44
90.3357	33
90.6236	33
90.737	41
90.8591	33
91.1068	33
91.3336	33
91.6215	35
91.6529	35
91.7785	44
91.7977	46
92.1187	33
92.253	41
92.3263	33
92.6037	34
92.6054	34
92.7502	40
92.8026	39
93.1009	33
93.2439	36
93.2963	42
93.4498	33
93.7289	39
93.8022	33
94.2384	42
94.2401	42
94.8244	40
94.8279	40
95.1522	33
95.3075	33
95.6179	34
95.7748	43
95.7853	44
95.7853	44
95.8585	33
96.1829	33
96.2369	39
96.359	33
96.6398	35
96.7305	41
96.7497	43
96.7688	43
96.8421	33
97.1507	33
97.2885	37
97.3373	33
97.6879	35
97.7908	42
97.8117	45
97.8431	45
97.8832	38
98.1953	33
98.2895	41
98.4011	33
98.5877	34
98.6801	43
98.6801	43
98.6993	45
99.3411	33
99.3411	33
100.365	35
100.407	36
100.893	33
101.076	33
101.088	33
101.324	34
101.334	34
101.336	34
101.379	35
101.388	35
101.542	36
101.55	36
101.55	36
101.55	36
101.726	35
101.726	35
101.746	34
101.746	34
101.972	33
101.972	33
101.981	33
102.002	33
102.178	33
102.27	33
102.582	34
102.654	35
102.762	36
103.001	38
103.26	40
103.28	40
104.817	34
105.065	36
105.066	36
105.309	37
105.31	37
105.319	37
105.535	35
105.547	35
105.567	35
105.753	33
105.753	33
105.753	33
105.762	34
105.947	35
105.969	35
105.978	35
105.98	35
105.988	35
106.194	33
106.29	33
106.569	33
106.661	33
106.745	33
107.036	34
107.162	35
107.285	36
107.346	36
107.355	37
107.5	48
107.508	48
107.613	33
107.655	33
107.902	33
107.994	33
108.148	33
108.373	33
108.517	33
108.641	33
108.901	33
108.984	33
109.089	33
109.315	34
109.317	34
109.336	34
109.46	43
109.46	43
109.592	33
109.747	33
109.925	33
110.028	33
110.183	33
110.399	33
110.542	33
110.636	33
110.885	33
110.999	33
111.093	33
111.323	35
111.469	43
111.49	45
111.49	45
111.664	33
111.868	33
112.009	33
112.122	33
112.347	33
112.532	33
112.656	33
112.894	33
113.018	33
113.142	33
113.382	33
113.569	33
113.673	33
113.931	33
114.147	41
114.147	41
114.166	43
114.311	33
114.619	33
114.814	33
114.981	35
115.391	37
115.556	36
115.95	33
135.579	44
135.587	45
135.85	34
135.888	35
135.939	35
136.001	35
136.064	36
136.196	37
136.227	39
136.267	44
136.309	49
136.722	43
136.722	43
137.148	48
137.15	48
137.407	34
137.438	35
137.489	35
137.531	35
137.623	36
137.724	37
137.765	37
137.797	40
137.878	49
138.073	51
138.2	50
138.336	51
138.336	51
138.665	54
138.675	54
138.899	52
138.972	51
139.023	51
139.066	50
139.115	50
139.207	51
139.259	52
139.291	52
139.353	59
139.496	62
139.609	61
139.642	61
139.774	58
139.866	41
139.866	41
139.896	42
139.906	42
140.03	42
140.153	41
140.289	40
140.465	41
140.477	41
140.64	43
140.67	43
141.092	41
141.117	41
141.644	42
141.656	42
141.931	40
141.931	40
141.983	41
142.056	41
142.136	42
142.266	43
142.308	43
142.348	47
142.381	50
142.743	35
142.751	35
143.097	33
143.117	33
143.367	35
143.388	35
143.43	35
143.492	36
143.544	36
143.668	37
143.699	38
143.73	38
143.812	46
143.958	49
144.092	48
144.134	47
144.153	47
144.494	44
144.513	44
144.687	44
144.687	44
144.708	44
144.802	45
144.894	45
144.995	46
145.017	46
145.057	47
145.141	56
145.276	56
145.372	55
145.379	55
145.546	53
145.629	53
145.671	53
145.721	54
145.805	55
145.938	54
146.091	53
146.196	52
146.225	52
146.41	50
146.42	50
146.902	49
146.915	49
147.491	46
147.493	46
147.894	48
147.905	48
148.059	48
148.07	48
148.183	47
148.183	47
148.337	45
148.348	45
148.482	45
148.492	45
148.615	46
148.624	46
148.767	47
148.767	47
148.892	46
148.902	46
149.055	45
149.055	45
149.167	45
149.175	45
149.34	46
149.351	46
149.643	62
149.678	64
149.681	65
149.683	65
149.692	65
149.984	47
150.024	47
150.208	49
150.302	50
150.475	51
150.743	49
150.854	48
150.948	47
151.04	47
151.174	47
151.339	49
151.452	50
151.586	51
151.69	52
151.937	60
151.94	61
151.947	62
151.947	62
152.314	39
152.323	39
152.611	39
152.62	39
152.721	38
152.721	38
152.894	38
152.915	38
153.205	41
153.207	41
153.209	41
153.555	38
153.565	38
153.675	39
153.676	39
153.8	39
153.81	39
153.894	39
153.925	38
154.048	37
154.069	38
154.359	40
154.359	40
154.368	40
154.368	40
154.382	40
154.384	40
154.656	41
154.667	40
154.676	40
154.677	40
154.691	40
154.971	39
154.971	39
154.983	39
154.985	39
154.987	39
155.002	39
155.272	41
155.275	40
155.282	40
155.291	40
155.291	40
155.581	39
155.581	39
155.581	39
155.581	39
155.603	39
155.605	39
155.847	41
155.876	41
155.883	41
155.901	41
155.909	41
156.163	43
156.267	44
156.382	51
156.705	49
156.715	49
157.011	48
157.011	48
157.122	49
157.277	50
157.463	50
157.596	49
157.718	53
157.73	55
157.737	55
157.932	66
157.932	66
157.933	67
158.18	65
158.209	65
158.22	65
158.222	65
158.463	66
158.47	67
158.47	67
158.48	68
158.482	69
158.76	65
158.764	65
158.77	65
158.77	65
158.788	65
159.094	35
159.102	35
159.408	34
159.408	34
159.479	34
159.509	35
159.642	35
159.644	35
159.799	34
159.809	34
159.974	33
160.075	34
160.077	34
160.21	35
160.221	35
160.302	35
160.313	35
160.427	34
160.438	34
160.584	34
160.594	34
160.728	35
160.738	35
160.978	48
160.992	50
161.016	52
161.016	52
161.027	54
161.317	34
161.325	34
161.577	36
161.64	37
161.791	38
162.071	36
162.154	35
162.277	34
162.371	33
162.507	34
162.651	35
162.776	36
162.908	38
163.227	40
163.229	40
163.231	40
163.24	39
163.58	37
163.59	36
163.917	36
163.917	36
163.988	37
164.09	38
164.182	39
164.182	39
164.5	52
164.504	53
164.518	54
164.519	54
164.53	52
164.851	37
164.86	37
164.971	38
164.981	37
165.127	36
165.127	36
165.2	36
165.229	35
165.321	36
165.344	36
165.622	38
165.623	38
165.634	38
165.634	38
165.636	38
165.637	38
165.941	38
165.943	38
165.952	38
165.952	38
165.952	38
165.953	38
166.257	37
166.257	37
166.259	37
166.259	37
166.28	37
166.292	38
166.535	39
166.547	38
166.566	38
166.577	38
166.589	38
166.589	38
166.837	36
166.848	36
166.849	36
166.858	36
166.858	36
166.867	36
167.15	36
167.15	36
167.151	36
167.16	36
167.16	36
167.16	36
167.459	38
167.938	50
167.947	50
168.202	50
168.214	50
168.375	51
168.469	52
168.48	52
168.603	61
168.737	65
168.756	66
168.766	66
168.933	55
168.933	55
169.16	55
169.191	55
169.193	55
169.283	55
169.408	55
169.41	55
169.563	55
169.667	55
169.671	55
169.688	55
169.778	55
169.903	55
169.912	55
170.046	55
170.075	55
170.158	55
170.17	55
170.179	55
170.282	55
170.426	55
170.446	55
170.497	55
170.613	55
170.622	55
170.634	55
170.91	55
171.186	55
171.193	55
171.198	55
171.306	55
171.408	55
171.418	55
171.682	55
171.691	55
171.691	55
171.814	55
171.936	55
171.946	55
172.067	55
172.172	55
172.18	55
172.182	55
172.316	55
172.428	55
172.43	55
172.637	55
172.645	55
172.819	54
173.445	43
173.572	46
173.803	44
173.895	43
174.03	42
174.131	42
174.242	43
174.386	45
174.478	45
174.581	46
174.886	69
174.888	69
174.896	65
174.896	65
175.257	43
175.268	43
175.391	45
175.516	44
175.66	43
175.773	42
176.139	42
176.411	43
176.722	40
177.039	37
177.379	35
177.697	36
178.02	33
178.327	33
178.727	34
179.022	34
179.321	33
179.628	36
179.687	43
179.709	46
179.716	47
180.023	37
180.091	45
180.091	45
180.101	46
180.372	34
180.74	37
180.74	37
180.741	37
180.75	37
181.08	38
181.08	38
181.08	38
181.082	38
181.387	37
181.416	37
181.418	37
181.439	37
181.723	40
181.723	40
181.734	39
181.736	39
182.015	37
182.159	38
182.28	39
182.407	38
182.539	37
182.754	37
183.173	41
183.255	41
183.305	45
183.347	50
183.347	50
183.359	51
183.369	50
183.994	36
183.994	36
183.994	36
183.994	36
184.016	36
184.318	35
184.412	36
184.512	37
184.614	36
184.769	35
184.984	35
185.318	38
185.402	44
185.431	47
185.482	53
185.482	53
185.547	48
186.097	41
186.099	41
186.118	41
186.42	43
186.472	46
186.564	57
186.584	60
186.588	60
186.593	60
186.597	60
187.497	53
187.509	53
187.55	53
187.767	66
188.962	37
188.972	37
188.983	37
189.133	35
189.269	35
189.39	36
189.522	37
189.542	37
189.542	37
189.622	38
189.776	37
189.867	36
190.064	36
190.075	36
190.075	36
190.175	37
190.279	38
190.298	38
190.498	51
190.515	51
190.659	52
190.756	58
190.766	60
190.775	61
190.785	62
190.796	63
190.858	55
190.86	55
191.087	34
191.097	34
191.127	34
191.26	34
191.435	33
191.534	33
191.649	34
191.688	35
191.688	35
191.749	35
191.862	36
191.943	37
192.181	39
192.181	39
192.212	39
192.25	39
192.354	40
192.429	41
192.455	41
192.621	53
192.647	54
192.734	61
192.801	69
192.829	72
192.829	72
192.841	73
193.176	34
193.299	35
193.564	34
193.646	33
193.779	34
193.862	34
194.037	36
194.152	37
194.244	37
194.365	39
194.667	62
194.667	62
194.667	62
194.668	62
195.471	37
195.477	37
195.483	37
195.488	37
195.571	37
195.581	36
195.63	36
195.632	36
195.907	35
195.918	35
195.921	35
195.923	35
195.931	35
195.938	35
196.209	36
196.212	36
196.216	36
196.228	36
196.45	34
196.455	34
196.462	34
196.467	34
196.469	34
196.723	36
196.737	36
196.742	36
196.753	36
196.76	36
196.777	36
196.98	34
196.99	34
197.001	34
197.014	34
197.014	34
197.027	34
197.538	35
197.704	36
197.95	35
198.042	34
198.188	33
198.259	33
198.423	34
198.515	35
198.607	36
198.719	37
199.028	55
199.038	56
199.038	56
199.05	57
199.612	36
199.622	36
199.634	37
199.636	37
199.704	37
199.705	37
199.794	36
199.804	36
200.049	34
200.055	34
200.055	34
200.059	34
200.061	34
200.068	33
200.301	35
200.334	35
200.334	35
200.343	35
200.568	33
200.582	33
200.591	33
200.591	33
200.827	34
200.827	34
200.828	34
200.828	34
200.828	34
200.835	34
201.076	34
201.078	34
201.078	34
201.078	34
201.083	34
201.315	36
201.324	36
201.327	36
201.336	36
201.338	36
201.346	36
201.592	34
201.594	34
201.606	34
201.609	34
201.615	34
201.616	34
201.81	34
201.835	34
201.84	34
201.847	34
201.852	34
201.854	34
202.087	33
202.087	33
202.093	33
202.1	33
202.1	33
202.107	33
202.567	36
202.711	36
202.844	35
202.976	43
202.978	43
203.22	43
203.362	44
203.496	45
203.639	53
203.652	54
203.785	59
203.949	58
204.095	56
204.228	55
204.239	55
204.393	54
204.516	54
204.535	54
204.616	55
204.71	55
204.731	55
204.845	54
204.968	53
205.11	53
205.245	53
205.245	53
205.427	52
205.541	52
205.676	53
205.687	53
205.841	52
206.066	52
206.189	53
206.199	53
206.333	54
206.454	55
206.464	55
206.613	56
206.735	55
206.735	55
207.041	53
207.164	54
207.308	54
207.308	54
207.587	52
207.732	53
207.89	54
207.91	53
208.212	51
208.518	52
208.546	52
208.892	50
208.902	50
208.911	50
209.212	52
209.212	52
209.214	52
209.225	52
209.467	51
209.469	51
209.469	51
209.488	52
209.732	54
209.794	54
209.803	54
209.825	54
210.082	57
210.082	57
210.094	57
210.398	56
210.407	56
210.428	56
210.45	55
211.086	54
211.096	54
211.107	54
211.107	54
211.108	54
211.117	53
211.754	55
211.754	55
211.756	55
211.764	55
211.764	55
211.773	55
212.116	52
212.812	47
213.117	50
213.117	50
213.118	50
213.139	50
213.716	49
214.084	52
214.086	52
214.397	50
214.397	50
214.408	50
214.418	50
214.687	48
214.697	48
214.697	48
215.038	49
215.315	52
215.323	52
215.623	53
215.625	53
215.652	53
215.652	53
215.692	52
215.926	50
215.926	50
215.926	50
216.173	60
216.483	63
216.492	63
216.658	64
216.708	64
216.737	64
216.746	64
216.962	62
216.971	62
216.98	62
217.042	62
217.154	63
217.264	71
217.284	73
217.418	73
217.521	72
217.675	71
217.778	70
217.842	70
217.892	69
217.964	69
218.068	65
218.12	65
218.222	65
218.357	65
218.366	65
218.378	65
218.643	65
218.645	65
218.655	65
218.657	65
218.677	65
218.915	65
218.923	65
218.923	65
218.923	65
218.925	65
219.179	65
219.179	65
219.188	65
219.19	65
219.19	65
219.422	65
219.43	65
219.439	65
219.441	65
219.453	65
219.686	65
219.688	65
219.688	65
219.709	65
219.972	74
219.972	74
219.974	75
219.982	76
220.557	72
220.565	72
220.565	72
220.565	72
220.565	72
220.565	72
221.006	65
221.121	75
221.141	77
221.143	77
221.143	77
221.377	56
221.52	57
221.735	55
221.776	55
221.828	55
221.982	53
222.065	53
222.176	52
222.238	51
222.363	50
222.444	51
222.693	57
222.721	60
222.721	60
222.731	61
222.74	61
222.742	61
222.935	69
222.987	75
223.01	78
223.018	79
223.02	79
223.029	80
223.029	80
223.408	55
223.46	55
223.489	55
223.499	55
223.51	55
223.522	55
223.541	55
224.335	55
224.335	55
224.406	55
224.676	65
226.238	36
226.246	36
226.48	34
226.511	34
226.582	34
226.653	35
226.715	35
226.855	37
226.876	37
226.928	37
226.971	37
227.272	34
227.312	34
227.713	36
227.73	36
227.945	34
227.964	34
228.015	35
228.057	35
228.149	36
228.284	37
228.323	37
228.396	38
228.437	38
228.59	37
228.711	36
228.752	36
228.756	36
229.179	37
229.188	37
229.351	36
229.394	36
229.425	36
229.518	35
229.558	35
229.667	35
229.719	36
229.76	36
229.823	37
230.087	35
230.096	35
230.098	35
230.208	34
230.321	33
230.35	33
230.392	33
230.456	33
230.608	33
230.72	33
230.874	34
230.957	34
231.12	36
231.256	37
231.391	38
231.557	38
231.557	38
231.753	37
231.886	36
232.007	37
232.169	38
232.169	38
232.354	36
232.508	37
232.651	37
232.651	37
232.795	36
232.918	37
232.926	37
233.059	38
233.193	38
233.193	38
233.397	37
233.531	36
233.673	38
233.808	38
233.818	38
233.95	37
234.093	38
234.216	39
234.235	39
234.548	48
234.56	49
234.66	49
234.681	49
234.814	48
234.814	48
234.926	47
234.947	47
235.049	47
235.059	47
235.193	47
235.193	47
235.293	52
235.303	53
235.386	54
235.397	54
235.531	54
235.531	54
235.614	54
235.633	55
235.704	55
235.715	55
236.066	80
236.066	80
236.067	80
236.577	55
236.658	55
236.769	55
237.034	53
237.123	52
237.279	51
237.352	50
237.518	49
237.642	48
237.734	47
237.817	51
238.138	80
238.147	80
238.148	80
238.159	80
238.515	80
238.525	80
238.525	80
238.534	80
238.536	80
238.537	80
