4.38772	38
4.4807	38
4.58421	38
4.92632	38
5	38
5.07368	38
5.38947	38
5.45263	38
5.54561	38
5.83684	38
5.94035	38
6.00175	38
6.3	38
6.39456	38
6.45583	38
6.79369	38
6.86721	38
6.92848	38
7.22257	38
7.29434	38
7.37836	38
7.68996	38
7.76348	38
7.837	38
8.1451	39
8.20637	40
8.29915	40
8.61249	41
8.67376	40
8.76829	39
9.11139	41
9.18492	40
9.24268	40
9.54903	38
9.64181	38
9.71358	39
10.0077	38
10.1004	38
10.181	38
10.4996	38
10.5731	38
10.6344	38
10.988	38
11.0597	38
11.163	38
11.5079	38
11.5709	38
11.6322	38
11.9543	39
12.0173	39
12.1521	41
12.3796	39
12.4322	39
12.5564	38
12.8762	38
12.9496	38
13.0002	38
13.236	38
13.2989	38
13.3688	38
13.65	38
13.7234	38
13.8684	38
13.9522	38
14.0151	38
14.1705	38
14.2544	38
14.3173	38
14.471	38
14.5129	38
14.595	38
14.7697	38
14.8203	38
14.9041	38
15.0893	38
15.1906	38
15.3251	38
15.7181	38
15.8124	38
15.8753	38
16.1915	38
16.2631	38
16.3574	38
16.6421	38
16.6945	38
16.7976	38
17.0788	38
17.1591	38
17.2308	38
17.5539	38
17.615	38
17.6779	38
17.9469	38
18.0412	39
18.2403	40
18.5705	38
18.7347	38
18.815	38
18.8447	38
19.2788	41
19.2893	41
19.2893	41
19.2893	41
19.5786	38
19.5786	38
19.5786	38
19.5786	38
19.793	38
19.7947	38
19.8052	38
19.8052	38
20.023	38
20.0317	38
20.0335	38
20.0335	38
20.2496	40
20.2705	40
20.2723	40
20.511	38
20.511	38
20.511	38
20.5128	38
20.7603	38
20.7812	38
20.7916	38
20.9764	39
21.0078	39
21.2256	40
23.9532	41
23.9741	41
23.9759	41
24.2042	39
24.2147	39
24.2234	39
24.2251	39
24.4639	38
24.4639	38
24.4639	38
24.4743	38
24.6922	39
24.7131	39
24.7149	39
24.7253	39
24.9432	41
24.9449	41
24.9519	41
24.9641	41
25.1715	39
25.1802	39
25.182	39
25.182	39
25.4341	38
25.4359	38
25.4463	38
25.6689	39
25.6915	39
25.9385	41
29.2375	40
29.2984	39
29.361	39
29.7001	38
29.7714	38
29.8757	38
30.154	38
30.2462	38
30.3279	38
30.6253	38
30.6983	38
30.7905	38
31.0722	38
31.1748	38
31.227	38
31.4878	38
31.6006	38
31.6717	38
32.0465	38
32.1194	38
32.2218	38
32.5689	38
32.6313	38
32.7233	38
33.086	38
33.1484	38
33.2421	38
33.5632	38
33.6552	38
33.7263	38
34.0334	38
34.1358	38
34.2087	38
34.5072	38
34.5887	38
34.6703	38
34.9879	38
35.0503	38
35.151	38
35.439	38
35.4807	38
35.5848	38
35.8729	38
35.9544	38
36.0152	38
36.147	38
36.2928	44
36.3553	38
36.416	38
36.5167	38
36.8151	38
36.8776	38
36.9678	38
37.1535	42
37.2767	38
37.36	38
37.4537	38
37.7971	38
37.8594	38
37.9512	38
38.2888	38
38.3512	38
38.4325	38
38.7477	38
38.7996	38
38.8793	38
39.1892	38
39.2706	38
39.3312	38
39.6723	38
39.7243	38
39.8282	39
40.126	39
40.2177	38
40.2991	38
40.6056	40
40.7285	41
40.7874	41
41.0437	39
41.1684	40
41.2394	41
41.4593	52
41.5683	45
41.6307	46
41.7224	46
42.0324	44
42.1051	43
42.1657	43
42.5138	40
42.6038	39
42.7163	38
42.9917	38
43.0211	38
43.1544	38
43.5025	38
43.5856	38
43.6566	38
43.8921	46
44.0995	38
44.172	38
44.2653	38
44.5228	38
44.585	38
44.6541	38
44.9616	38
45.0325	38
45.105	38
46.2609	40
46.3352	41
46.4078	41
46.4682	41
46.5512	40
46.6341	39
51.8362	38
51.8845	38
51.9673	38
52.0276	38
52.1104	38
52.1707	38
55.505	54
55.5567	54
55.6153	55
55.686	55
55.7981	56
55.8688	57
55.9705	58
56.0394	59
56.0998	59
56.1515	60
56.4495	72
56.4495	72
56.4495	72
56.4581	72
56.6457	73
56.6577	73
56.6577	73
60.494	67
60.5026	67
60.5129	68
60.5147	68
60.6265	71
60.6385	70
60.6557	70
60.8811	68
60.8931	68
60.9	68
61.392	76
61.3938	76
61.4127	78
61.4144	78
61.5899	78
61.5899	78
61.6002	78
61.6088	78
61.958	78
62.3503	85
62.352	85
62.352	85
62.3709	85
62.5154	84
62.5171	84
62.5343	84
66.2766	70
66.2766	70
66.2834	71
66.2869	71
66.4517	63
66.4517	63
66.4517	63
66.4688	63
66.7572	66
67.219	83
67.2259	83
67.2259	83
67.2259	83
67.3821	74
67.3907	74
67.3924	74
67.3941	74
67.7117	77
68.0447	85
68.0533	85
68.055	85
68.0739	85
68.2301	77
68.2387	77
68.2387	77
68.2473	77
68.9112	78
68.9197	78
68.9523	78
69.0722	77
69.1304	76
69.2127	75
69.2743	75
69.3788	74
69.4302	73
69.5415	72
69.5809	73
69.6512	73
69.7128	74
69.807	75
69.8893	75
69.9492	74
70.028	73
70.0982	73
70.1702	72
70.2712	71
70.3723	70
70.4203	70
70.4802	69
70.559	70
70.6395	70
